#LAMMPS data file via lattice_fibonacci_ellipsoid_generator.py, version 0.1 Oct 2020, by Bruno Morini
117 atoms
1 atom types

-1000.0 1000.0 xlo xhi
-1000.0 1000.0 ylo yhi
-1000.0 1000.0 zlo zhi

Masses

1 100.0

Atoms # hybrid

1 1 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
2 1 -0.5898568514582906 0.5404339874468594 -0.6 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
3 1 0.08552119465262094 -0.9760564150012991 -0.19999999999999996 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
4 1 0.5963109971518649 0.7774401550445851 0.19999999999999996 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
5 1 -0.6939492370097535 0.6358046911139522 -1.7647058823529411 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
6 1 0.11248894397661881 -1.2838402904809711 -1.5294117647058822 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
7 1 0.9280532955981059 1.2099490055785116 -1.2941176470588234 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
8 1 -1.6708765312196385 -0.2950666890440897 -1.0588235294117647 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
9 1 1.5374655642035921 -0.9787742062634303 -0.8235294117647058 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
10 1 -0.4954595939162902 1.8462120759952336 -0.588235294117647 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
11 1 -0.9082125105943901 -1.7465916985808077 -0.3529411764705883 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
12 1 1.875777046170031 0.683827202304651 -0.11764705882352944 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
13 1 -1.8450042551971506 0.7629668851625083 0.11764705882352944 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
14 1 0.8331259760639107 -1.7836293432098254 0.3529411764705883 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
15 1 0.5735125299268973 1.8234754225848988 0.5882352941176472 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
16 1 -1.57769262616707 -0.9125159096128302 0.8235294117647061 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
17 1 1.6568191644187584 -0.3658455821500951 1.0588235294117645 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
18 1 -0.8757668894436665 1.2483156135068965 1.2941176470588234 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
19 1 -0.16697615901892796 -1.2778961680428207 1.5294117647058822 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
20 1 -0.7173934679898127 0.6572845793272614 -2.8378378378378377 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
21 1 0.11842317176371002 -1.351567841799641 -2.6756756756756754 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
22 1 0.996751308232918 1.2995140041265114 -2.5135135135135136 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
23 1 -1.8347128775237822 -0.3239991968301422 -2.3513513513513513 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
24 1 1.7303271405346994 -1.1015528496927385 -2.189189189189189 1.0 190.98593171027443 8.617376029227113e-09 0 0 0
